"caseid","locationid","locationname","time","coastlength","length_protected","ssp","pfl","dr","slr","seadikecost_factor","migr","migrcost","migrlevel","migration_submergence_cummulative","migrationcost_submergence_cummulative","landloss_submergence_cummulative","par_cummulative","totalpop","migration_submergence_cummulative_relative","seafloodcost_cummulative","protectioncost_cummulative","migration_submergence_cummulative_mean","migration_submergence_cummulative_min","migration_submergence_cummulative_max","migration_submergence_cummulative_relative_mean","migration_submergence_cummulative_relative_min","migration_submergence_cummulative_relative_max","landloss_submergence_cummulative_mean","landloss_submergence_cummulative_min","landloss_submergence_cummulative_max","par_cummulative_mean","par_cummulative_min","par_cummulative_max","migrationcost_submergence_cummulative_mean","migrationcost_submergence_cummulative_min","migrationcost_submergence_cummulative_max","seafloodcost_cummulative_mean","seafloodcost_cummulative_min","seafloodcost_cummulative_max","protectioncost_cummulative_mean","protectioncost_cummulative_min","protectioncost_cummulative_max"
"robust_protection_migration__on+migrLevel_001_0+migrcost_3_0+plf_1_0+dikecost_1_0+high__end+SSP5+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,56004.9808886368,"SSP5","Table protection levels","Discount rate 6.0","H++","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel   1.0",43628.93585,7509747.11,384164.457,137075.725,7660461.5,0.569534039822536,2943687.3685,5181370.0165,51174.040666,43628.93585,63661.56845,0.564699796227366,0.46109064933538,0.685144018824886,386313.306084,377407.772,392759.1255,143424.235522,114665.73165,181685.8085,4823251.52562,2721835.5175,7634348.982,1631766.55352,983001.6495,2943687.3685,4440417.76678,3475693.535,5181370.0165
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,28177.0479771104,"SSP1","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",27881.563825,1974891.3045,68071.7149,29617.4737,7090826.5,0.393206120964883,881760.5855,2017901.411,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,35957.2007380817,"SSP1","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",24053.79586,1657582.7195,67075.51455,27904.72285,7090826.5,0.339224149117173,760830.2725,2365917.878,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45058.4162398074,"SSP1","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",21622.77953,1443002.5215,66191.76025,29126.65305,7090826.5,0.304940186168707,803565.535,2690441.725,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52911.4837456737,"SSP1","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",19136.31702,1296966.513,65147.48575,27829.73875,7090826.5,0.269874280804925,811869.8115,2936697.962,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,62196.8638595734,"SSP1","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",17739.81065,1152909.2525,64450.11695,30221.0164,7090826.5,0.250179730811352,1040917.967,3247124.8,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,28147.4734189715,"SSP2","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",29137.90314,1828753.0785,68136.98,32497.9051,9225808,0.315830365643855,795337.0555,2006400.1075,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36179.0127886627,"SSP2","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",24987.30193,1511600.442,66999.33975,30650.5518,9225808,0.270841339100055,683381.7165,2355946.386,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45203.3676121328,"SSP2","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",22804.86221,1306017.8705,66171.4779,32942.52995,9225808,0.247185527923408,739140.149,2676648.4345,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,53390.5934449229,"SSP2","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",20036.341075,1154841.6715,65124.081,30952.5279,9225808,0.217177087090908,757026.903,2938658.7825,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,62733.3416966591,"SSP2","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",18427.70986,1011684.923,64377.67,33809.0874,9225808,0.199740877546986,991509.1885,3248515.654,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,28017.6451268401,"SSP3","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",30750.309595,1573257.1985,68245.81725,38388.21695,12808897,0.240069926356657,560035.53,1951702.3357,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36020.3255965803,"SSP3","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",26946.073065,1274185.9435,67004.9897,37138.14355,12808897,0.210369972254442,493717.856,2295843.5335,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,45436.2549561355,"SSP3","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",24339.062345,1058187.8735,66244.46025,38398.6933,12808897,0.190016848015875,524346.693,2647868.1905,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,53475.6971030626,"SSP3","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",21453.43469,921470.8555,65164.2024,36806.1408,12808897,0.167488540894661,572371.576,2918178.0345,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP3+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,63228.9977121744,"SSP3","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",20147.10343,799888.868,64469.5154,44333.72125,12808897,0.157289916766448,749031.357,3239902.9285,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,27672.5626139846,"SSP4","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",28947.108285,1708766.426,68513.00745,32797.6776,9472056,0.305605333044906,694338.659,1974024.435,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,35714.9868340585,"SSP4","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",25316.593985,1388385.0395,67309.6013,31430.4245,9472056,0.267276650233065,583939.023,2334738.0705,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,44975.6364510749,"SSP4","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",22445.84301,1164482.987,66323.05035,32033.8628,9472056,0.236969069967492,627892.107,2665539.7835,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,53201.7701903377,"SSP4","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",19601.701795,1023860.767,65179.64515,31057.91425,9472056,0.206942418784264,678943.906,2930715.965,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP4+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,62465.1719358359,"SSP4","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",18248.863615,897419.4395,64517.61495,36922.54725,9472056,0.192660005546842,909836.7065,3230846.937,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,29239.3490610328,"SSP5","Table protection levels","Discount rate 0.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",26322.040505,2271777.925,66480.27775,28532.74725,7660461.5,0.34360906983215,1278010.6765,2114728.42235,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,36173.4270278309,"SSP5","Table protection levels","Discount rate 1.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",23613.903745,2008532.4235,66972.15805,27503.9158,7660461.5,0.308256933932766,1084124.566,2412129.2785,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,44433.3744611237,"SSP5","Table protection levels","Discount rate 3.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",21664.05289,1832821.7085,66178.11825,28123.96805,7660461.5,0.282803495455202,1087246.668,2682298.3735,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52665.4688166175,"SSP5","Table protection levels","Discount rate 4.5","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",19119.291245,1649403.6695,65172.81065,27266.508,7660461.5,0.249584065463941,1075572.1445,2964485.7625,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_low+SSP5+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,61636.2782900725,"SSP5","Table protection levels","Discount rate 6.0","RCP 2.6 low","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",17786.36791,1489960.246,64557.7087,29587.7928,7660461.5,0.232184025857972,1418305.625,3261582.707,22901.2054084,17739.81065,30750.309595,0.255973037503157,0.157289916766448,0.393206120964883,66163.164746,64377.67,68513.00745,32234.979242,27266.508,44333.72125,1416026.06668,799888.868,2271777.925,824122.0911,493717.856,1418305.625,2644353.515922,1951702.3357,3261582.707
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,27316.2644071188,"SSP1","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",33411.88675,2639145.9475,135043.9103,24808.3654,7090826.5,0.471198762936873,819055.872,2134687.922,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,34926.5136298034,"SSP1","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",28405.153685,2228637.6095,133046.2271,23746.55905,7090826.5,0.400590166534183,715158.8905,2530344.399,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,43353.7725361083,"SSP1","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",26089.56903,2017179.725,131407.0242,25212.8037,7090826.5,0.36793410514275,781020.686,2871061.5155,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52441.3560176585,"SSP1","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",22933.009,1737841.7155,129793.27695,24379.00235,7090826.5,0.323417996477562,800938.747,3283673.137,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP1+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,58652.0906380806,"SSP1","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",21740.26548,1637983.6795,128953.54535,26684.07545,7090826.5,0.306597058608048,1043836.587,3486129.0645,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,27455.2466836777,"SSP2","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",34772.04152,2404517.144,134759.671,27363.9554,9225808,0.376899687485367,732122.3325,2120053.5935,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR01_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,35272.5622238014,"SSP2","Table protection levels","Discount rate 1.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",29609.1921,1993453.28,132887.40465,26161.3565,9225808,0.320938741625666,635542.783,2538441.519,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR03_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,43353.8437298033,"SSP2","Table protection levels","Discount rate 3.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",28150.1428,1822729.7965,131619.11315,29436.9593,9225808,0.305123874244944,712212.423,2856449.3415,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR04_5","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,52170.4509947989,"SSP2","Table protection levels","Discount rate 4.5","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",24457.608275,1591929.3725,129850.7406,27388.44225,9225808,0.265099905341624,752280.858,3217261.902,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP2+DR06_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,59142.4497675095,"SSP2","Table protection levels","Discount rate 6.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",22840.34145,1419850.4265,128776.90825,29710.9445,9225808,0.247570093047677,982958.973,3487662.82,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
"robust_protection_migration__on+migrLevel_010_0+migrcost_3_0+plf_1_0+dikecost_1_0+rcp26_hig+SSP3+DR00_0","GLOBAL_000","GLOBAL feature generated automatically",2100,691016.700090527,27400.5272255745,"SSP3","Table protection levels","Discount rate 0.0","RCP 2.6 hig","Usual seadike cost","Migration","Migrationcost 3.0","Migrationlevel  10.0",36958.0283,1961549.3575,134654.3467,30937.7764,12808897,0.288534042392565,486163.718,2076482.2815,27635.3310228,21435.725905,36958.0283,0.308640194369938,0.193761754817765,0.471198762936873,131498.173016,128632.3229,135271.0065,27498.59905,23584.1549,35168.5436,1914584.39018,1050235.939,3226786.995,793958.54328,440847.9775,1423774.4615,2849887.66204,2076482.2815,3502787.3445
